N,method_id,residual_seed,basis_index,mode_1_rank,mode_2_rank,mode_3_rank,maximum_mode_rank
150,rhosvd_sgmres,101,53,35,35,35,35
150,rhosvd_sgmres,101,54,36,35,35,36
150,rhosvd_sgmres,101,55,36,35,35,36
150,rhosvd_sgmres,101,56,36,36,36,36
150,rhosvd_sgmres,101,57,37,36,36,37
150,rhosvd_sgmres,101,58,37,36,36,37
150,rhosvd_sgmres,101,59,37,37,37,37
150,rhosvd_sgmres,101,60,38,38,38,38
150,rhosvd_sgmres,101,61,38,38,38,38
150,rhosvd_sgmres,101,62,38,38,38,38
150,rhosvd_sgmres,101,63,38,39,39,39
150,rhosvd_sgmres,101,64,38,40,40,40
150,rhosvd_sgmres,101,65,39,40,40,40
150,rhosvd_sgmres,101,66,39,40,40,40
150,rhosvd_sgmres,101,67,39,40,40,40
150,rhosvd_sgmres,101,68,39,40,40,40
150,rhosvd_sgmres,101,69,40,40,40,40
150,rhosvd_sgmres,101,70,40,40,40,40
150,rhosvd_sgmres,101,71,41,40,40,41
150,rhosvd_sgmres,101,72,41,40,40,41
150,rhosvd_sgmres,101,73,41,40,40,41
150,rhosvd_sgmres,101,74,41,40,40,41
150,rhosvd_sgmres,101,75,42,41,41,42
150,rhosvd_sgmres,101,76,42,41,41,42
150,rhosvd_sgmres,101,77,43,43,42,43
150,rhosvd_sgmres,101,78,43,42,42,43
150,rhosvd_sgmres,101,79,43,42,43,43
150,rhosvd_sgmres,101,80,43,42,43,43
150,rhosvd_sgmres,101,81,43,42,43,43
150,rhosvd_sgmres,101,82,44,43,45,45
150,rhosvd_sgmres,101,83,44,43,45,45
150,rhosvd_sgmres,101,84,45,43,45,45
150,rhosvd_sgmres,101,85,45,43,45,45
150,rhosvd_sgmres,101,86,45,44,46,46
150,rhosvd_sgmres,101,87,46,44,46,46
150,rhosvd_sgmres,101,88,46,44,46,46
150,rhosvd_sgmres,101,89,47,44,47,47
150,rhosvd_sgmres,101,90,47,44,47,47
150,rhosvd_sgmres,101,91,49,46,49,49
150,rhosvd_sgmres,101,92,49,46,49,49
150,rhosvd_sgmres,101,93,49,46,49,49
150,rhosvd_sgmres,101,94,49,47,51,51
150,rhosvd_sgmres,101,95,49,47,50,50
150,rhosvd_sgmres,101,96,49,48,51,51
150,rhosvd_sgmres,101,97,49,48,51,51
150,rhosvd_sgmres,101,98,49,48,51,51
150,rhosvd_sgmres,101,99,49,48,52,52
150,rhosvd_sgmres,101,100,49,48,52,52
150,rhosvd_sgmres,202,1,1,1,1,1
150,rhosvd_sgmres,202,2,3,3,3,3
150,rhosvd_sgmres,202,3,6,6,6,6
150,rhosvd_sgmres,202,4,9,9,9,9
150,rhosvd_sgmres,202,5,10,10,10,10
150,rhosvd_sgmres,202,6,12,12,12,12
150,rhosvd_sgmres,202,7,13,13,13,13
150,rhosvd_sgmres,202,8,15,15,15,15
150,rhosvd_sgmres,202,9,15,15,15,15
150,rhosvd_sgmres,202,10,16,16,16,16
150,rhosvd_sgmres,202,11,17,17,17,17
150,rhosvd_sgmres,202,12,17,17,17,17
150,rhosvd_sgmres,202,13,18,18,18,18
150,rhosvd_sgmres,202,14,18,18,18,18
150,rhosvd_sgmres,202,15,19,19,19,19
150,rhosvd_sgmres,202,16,19,19,19,19
150,rhosvd_sgmres,202,17,20,20,20,20
150,rhosvd_sgmres,202,18,20,20,20,20
150,rhosvd_sgmres,202,19,21,21,21,21
150,rhosvd_sgmres,202,20,21,21,21,21
150,rhosvd_sgmres,202,21,22,22,22,22
150,rhosvd_sgmres,202,22,22,22,22,22
150,rhosvd_sgmres,202,23,23,23,23,23
150,rhosvd_sgmres,202,24,23,23,23,23
150,rhosvd_sgmres,202,25,24,24,24,24
150,rhosvd_sgmres,202,26,24,24,24,24
150,rhosvd_sgmres,202,27,24,24,24,24
150,rhosvd_sgmres,202,28,25,25,25,25
150,rhosvd_sgmres,202,29,25,25,25,25
150,rhosvd_sgmres,202,30,26,26,26,26
150,rhosvd_sgmres,202,31,27,27,27,27
150,rhosvd_sgmres,202,32,27,27,27,27
150,rhosvd_sgmres,202,33,27,27,27,27
150,rhosvd_sgmres,202,34,28,28,28,28
150,rhosvd_sgmres,202,35,28,28,28,28
150,rhosvd_sgmres,202,36,29,29,29,29
150,rhosvd_sgmres,202,37,29,29,29,29
150,rhosvd_sgmres,202,38,29,29,29,29
150,rhosvd_sgmres,202,39,30,30,30,30
150,rhosvd_sgmres,202,40,30,30,30,30
150,rhosvd_sgmres,202,41,30,30,30,30
150,rhosvd_sgmres,202,42,30,30,30,30
150,rhosvd_sgmres,202,43,30,30,30,30
150,rhosvd_sgmres,202,44,32,32,32,32
150,rhosvd_sgmres,202,45,32,32,32,32
150,rhosvd_sgmres,202,46,33,33,33,33
150,rhosvd_sgmres,202,47,33,33,33,33
150,rhosvd_sgmres,202,48,33,33,33,33
150,rhosvd_sgmres,202,49,34,34,34,34
150,rhosvd_sgmres,202,50,34,34,34,34
150,rhosvd_sgmres,202,51,34,34,34,34
150,rhosvd_sgmres,202,52,34,34,34,34
150,rhosvd_sgmres,202,53,35,35,35,35
150,rhosvd_sgmres,202,54,36,35,35,36
150,rhosvd_sgmres,202,55,36,35,35,36
150,rhosvd_sgmres,202,56,36,36,36,36
150,rhosvd_sgmres,202,57,37,36,36,37
150,rhosvd_sgmres,202,58,37,36,36,37
150,rhosvd_sgmres,202,59,37,37,37,37
150,rhosvd_sgmres,202,60,38,38,38,38
150,rhosvd_sgmres,202,61,38,38,38,38
150,rhosvd_sgmres,202,62,38,38,38,38
150,rhosvd_sgmres,202,63,38,39,39,39
150,rhosvd_sgmres,202,64,38,40,40,40
150,rhosvd_sgmres,202,65,39,40,40,40
150,rhosvd_sgmres,202,66,39,40,40,40
150,rhosvd_sgmres,202,67,39,40,40,40
150,rhosvd_sgmres,202,68,39,40,40,40
150,rhosvd_sgmres,202,69,39,40,40,40
150,rhosvd_sgmres,202,70,40,40,40,40
150,rhosvd_sgmres,202,71,41,40,40,41
150,rhosvd_sgmres,202,72,41,40,40,41
150,rhosvd_sgmres,202,73,41,40,40,41
150,rhosvd_sgmres,202,74,41,40,40,41
150,rhosvd_sgmres,202,75,42,41,41,42
150,rhosvd_sgmres,202,76,42,41,41,42
150,rhosvd_sgmres,202,77,43,42,42,43
150,rhosvd_sgmres,202,78,43,42,41,43
150,rhosvd_sgmres,202,79,43,42,42,43
150,rhosvd_sgmres,202,80,43,42,42,43
150,rhosvd_sgmres,202,81,43,42,43,43
150,rhosvd_sgmres,202,82,44,43,44,44
150,rhosvd_sgmres,202,83,44,43,44,44
150,rhosvd_sgmres,202,84,45,44,44,45
150,rhosvd_sgmres,202,85,45,44,44,45
150,rhosvd_sgmres,202,86,45,45,44,45
150,rhosvd_sgmres,202,87,45,45,44,45
150,rhosvd_sgmres,202,88,45,45,44,45
150,rhosvd_sgmres,202,89,46,46,44,46
150,rhosvd_sgmres,202,90,46,46,45,46
150,rhosvd_sgmres,202,91,48,48,45,48
150,rhosvd_sgmres,202,92,48,47,45,48
150,rhosvd_sgmres,202,93,48,48,46,48
150,rhosvd_sgmres,202,94,48,49,47,49
150,rhosvd_sgmres,202,95,48,49,47,49
150,rhosvd_sgmres,202,96,48,49,47,49
150,rhosvd_sgmres,202,97,48,49,47,49
150,rhosvd_sgmres,202,98,48,49,48,49
150,rhosvd_sgmres,202,99,49,50,48,50
150,rhosvd_sgmres,202,100,48,49,48,49
150,rhosvd_sgmres,303,1,1,1,1,1
150,rhosvd_sgmres,303,2,3,3,3,3
150,rhosvd_sgmres,303,3,6,6,6,6
150,rhosvd_sgmres,303,4,9,9,9,9
150,rhosvd_sgmres,303,5,10,10,10,10
150,rhosvd_sgmres,303,6,12,12,12,12
150,rhosvd_sgmres,303,7,13,13,13,13
150,rhosvd_sgmres,303,8,15,15,15,15
150,rhosvd_sgmres,303,9,15,15,15,15
150,rhosvd_sgmres,303,10,16,16,16,16
150,rhosvd_sgmres,303,11,17,17,17,17
150,rhosvd_sgmres,303,12,17,17,17,17
150,rhosvd_sgmres,303,13,18,18,18,18
150,rhosvd_sgmres,303,14,18,18,18,18
150,rhosvd_sgmres,303,15,19,19,19,19
150,rhosvd_sgmres,303,16,19,19,19,19
150,rhosvd_sgmres,303,17,20,20,20,20
150,rhosvd_sgmres,303,18,20,20,20,20
150,rhosvd_sgmres,303,19,21,21,21,21
150,rhosvd_sgmres,303,20,21,21,21,21
150,rhosvd_sgmres,303,21,22,22,22,22
150,rhosvd_sgmres,303,22,22,22,22,22
150,rhosvd_sgmres,303,23,23,23,23,23
150,rhosvd_sgmres,303,24,23,23,23,23
150,rhosvd_sgmres,303,25,24,24,24,24
150,rhosvd_sgmres,303,26,24,24,24,24
150,rhosvd_sgmres,303,27,24,24,24,24
150,rhosvd_sgmres,303,28,25,25,25,25
150,rhosvd_sgmres,303,29,25,25,25,25
150,rhosvd_sgmres,303,30,26,26,26,26
150,rhosvd_sgmres,303,31,27,27,27,27
150,rhosvd_sgmres,303,32,27,27,27,27
150,rhosvd_sgmres,303,33,27,27,27,27
150,rhosvd_sgmres,303,34,28,28,28,28
150,rhosvd_sgmres,303,35,28,28,28,28
150,rhosvd_sgmres,303,36,29,29,29,29
150,rhosvd_sgmres,303,37,29,29,29,29
150,rhosvd_sgmres,303,38,29,29,29,29
150,rhosvd_sgmres,303,39,30,30,30,30
150,rhosvd_sgmres,303,40,30,30,30,30
150,rhosvd_sgmres,303,41,30,30,30,30
150,rhosvd_sgmres,303,42,30,30,30,30
150,rhosvd_sgmres,303,43,30,30,30,30
150,rhosvd_sgmres,303,44,32,32,32,32
150,rhosvd_sgmres,303,45,32,32,32,32
150,rhosvd_sgmres,303,46,33,33,33,33
150,rhosvd_sgmres,303,47,33,33,33,33
150,rhosvd_sgmres,303,48,33,33,33,33
150,rhosvd_sgmres,303,49,34,34,34,34
150,rhosvd_sgmres,303,50,34,34,34,34
150,rhosvd_sgmres,303,51,34,34,34,34
150,rhosvd_sgmres,303,52,34,34,34,34
150,rhosvd_sgmres,303,53,35,35,35,35
150,rhosvd_sgmres,303,54,36,35,35,36
150,rhosvd_sgmres,303,55,36,35,35,36
150,rhosvd_sgmres,303,56,36,36,35,36
150,rhosvd_sgmres,303,57,37,36,36,37
150,rhosvd_sgmres,303,58,37,36,36,37
150,rhosvd_sgmres,303,59,37,37,37,37
150,rhosvd_sgmres,303,60,38,38,38,38
150,rhosvd_sgmres,303,61,38,38,38,38
150,rhosvd_sgmres,303,62,38,38,38,38
150,rhosvd_sgmres,303,63,38,39,38,39
150,rhosvd_sgmres,303,64,38,40,39,40
150,rhosvd_sgmres,303,65,39,40,40,40
150,rhosvd_sgmres,303,66,39,40,40,40
150,rhosvd_sgmres,303,67,39,40,40,40
150,rhosvd_sgmres,303,68,39,40,40,40
150,rhosvd_sgmres,303,69,40,40,40,40
150,rhosvd_sgmres,303,70,40,40,40,40
150,rhosvd_sgmres,303,71,41,40,40,41
150,rhosvd_sgmres,303,72,41,40,40,41
150,rhosvd_sgmres,303,73,41,40,40,41
150,rhosvd_sgmres,303,74,41,40,40,41
150,rhosvd_sgmres,303,75,42,41,41,42
150,rhosvd_sgmres,303,76,42,41,41,42
150,rhosvd_sgmres,303,77,43,43,42,43
150,rhosvd_sgmres,303,78,43,42,41,43
150,rhosvd_sgmres,303,79,43,42,42,43
150,rhosvd_sgmres,303,80,43,42,42,43
150,rhosvd_sgmres,303,81,43,42,42,43
150,rhosvd_sgmres,303,82,44,43,43,44
150,rhosvd_sgmres,303,83,44,43,43,44
150,rhosvd_sgmres,303,84,45,43,43,45
150,rhosvd_sgmres,303,85,45,43,43,45
150,rhosvd_sgmres,303,86,45,44,44,45
150,rhosvd_sgmres,303,87,46,44,44,46
150,rhosvd_sgmres,303,88,46,44,44,46
150,rhosvd_sgmres,303,89,47,45,44,47
150,rhosvd_sgmres,303,90,47,45,44,47
150,rhosvd_sgmres,303,91,48,46,46,48
150,rhosvd_sgmres,303,92,48,47,46,48
150,rhosvd_sgmres,303,93,48,47,46,48
150,rhosvd_sgmres,303,94,49,48,47,49
150,rhosvd_sgmres,303,95,49,48,47,49
150,rhosvd_sgmres,303,96,49,48,48,49
150,rhosvd_sgmres,303,97,49,48,48,49
150,rhosvd_sgmres,303,98,49,48,48,49
150,rhosvd_sgmres,303,99,49,48,48,49
150,rhosvd_sgmres,303,100,49,48,48,49
150,rhosvd_sgmres,404,1,1,1,1,1
150,rhosvd_sgmres,404,2,3,3,3,3
150,rhosvd_sgmres,404,3,6,6,6,6
150,rhosvd_sgmres,404,4,9,9,9,9
150,rhosvd_sgmres,404,5,10,10,10,10
150,rhosvd_sgmres,404,6,12,12,12,12
150,rhosvd_sgmres,404,7,13,13,13,13
150,rhosvd_sgmres,404,8,15,15,15,15
150,rhosvd_sgmres,404,9,15,15,15,15
150,rhosvd_sgmres,404,10,16,16,16,16
150,rhosvd_sgmres,404,11,17,17,17,17
150,rhosvd_sgmres,404,12,17,17,17,17
150,rhosvd_sgmres,404,13,18,18,18,18
150,rhosvd_sgmres,404,14,18,18,18,18
150,rhosvd_sgmres,404,15,19,19,19,19
150,rhosvd_sgmres,404,16,19,19,19,19
150,rhosvd_sgmres,404,17,20,20,20,20
150,rhosvd_sgmres,404,18,20,20,20,20
150,rhosvd_sgmres,404,19,21,21,21,21
150,rhosvd_sgmres,404,20,21,21,21,21
150,rhosvd_sgmres,404,21,22,22,22,22
150,rhosvd_sgmres,404,22,22,22,22,22
150,rhosvd_sgmres,404,23,23,23,23,23
150,rhosvd_sgmres,404,24,23,23,23,23
150,rhosvd_sgmres,404,25,24,24,24,24
150,rhosvd_sgmres,404,26,24,24,24,24
150,rhosvd_sgmres,404,27,24,24,24,24
150,rhosvd_sgmres,404,28,25,25,25,25
150,rhosvd_sgmres,404,29,25,25,25,25
150,rhosvd_sgmres,404,30,26,26,26,26
150,rhosvd_sgmres,404,31,27,27,27,27
150,rhosvd_sgmres,404,32,27,27,27,27
150,rhosvd_sgmres,404,33,27,27,27,27
150,rhosvd_sgmres,404,34,28,28,28,28
150,rhosvd_sgmres,404,35,28,28,28,28
150,rhosvd_sgmres,404,36,29,29,29,29
150,rhosvd_sgmres,404,37,29,29,29,29
150,rhosvd_sgmres,404,38,29,29,29,29
150,rhosvd_sgmres,404,39,30,30,30,30
150,rhosvd_sgmres,404,40,30,30,30,30
150,rhosvd_sgmres,404,41,30,30,30,30
150,rhosvd_sgmres,404,42,30,30,30,30
150,rhosvd_sgmres,404,43,30,30,30,30
150,rhosvd_sgmres,404,44,32,32,32,32
150,rhosvd_sgmres,404,45,32,32,32,32
150,rhosvd_sgmres,404,46,33,33,33,33
150,rhosvd_sgmres,404,47,33,33,33,33
150,rhosvd_sgmres,404,48,33,33,33,33
150,rhosvd_sgmres,404,49,34,34,34,34
150,rhosvd_sgmres,404,50,34,34,34,34
150,rhosvd_sgmres,404,51,34,34,34,34
150,rhosvd_sgmres,404,52,34,34,34,34
150,rhosvd_sgmres,404,53,35,35,35,35
150,rhosvd_sgmres,404,54,36,35,35,36
150,rhosvd_sgmres,404,55,36,35,35,36
150,rhosvd_sgmres,404,56,36,36,36,36
150,rhosvd_sgmres,404,57,37,36,36,37
150,rhosvd_sgmres,404,58,37,36,36,37
150,rhosvd_sgmres,404,59,37,37,37,37
150,rhosvd_sgmres,404,60,38,38,38,38
150,rhosvd_sgmres,404,61,38,38,38,38
150,rhosvd_sgmres,404,62,38,38,38,38
150,rhosvd_sgmres,404,63,38,39,39,39
150,rhosvd_sgmres,404,64,38,40,40,40
150,rhosvd_sgmres,404,65,39,40,40,40
150,rhosvd_sgmres,404,66,39,40,40,40
150,rhosvd_sgmres,404,67,39,40,40,40
150,rhosvd_sgmres,404,68,39,40,40,40
150,rhosvd_sgmres,404,69,39,40,40,40
150,rhosvd_sgmres,404,70,40,40,40,40
150,rhosvd_sgmres,404,71,41,40,40,41
150,rhosvd_sgmres,404,72,41,40,40,41
150,rhosvd_sgmres,404,73,41,40,40,41
150,rhosvd_sgmres,404,74,41,40,40,41
150,rhosvd_sgmres,404,75,42,41,41,42
150,rhosvd_sgmres,404,76,42,41,41,42
150,rhosvd_sgmres,404,77,43,43,42,43
150,rhosvd_sgmres,404,78,43,42,41,43
150,rhosvd_sgmres,404,79,43,42,42,43
150,rhosvd_sgmres,404,80,43,43,42,43
150,rhosvd_sgmres,404,81,43,43,42,43
150,rhosvd_sgmres,404,82,44,44,44,44
150,rhosvd_sgmres,404,83,44,44,44,44
150,rhosvd_sgmres,404,84,44,44,44,44
150,rhosvd_sgmres,404,85,44,44,44,44
150,rhosvd_sgmres,404,86,45,45,44,45
150,rhosvd_sgmres,404,87,45,45,45,45
150,rhosvd_sgmres,404,88,45,46,45,46
150,rhosvd_sgmres,404,89,45,46,46,46
150,rhosvd_sgmres,404,90,45,46,46,46
150,rhosvd_sgmres,404,91,47,48,47,48
150,rhosvd_sgmres,404,92,47,47,47,47
150,rhosvd_sgmres,404,93,47,48,47,48
150,rhosvd_sgmres,404,94,48,48,48,48
150,rhosvd_sgmres,404,95,48,48,48,48
150,rhosvd_sgmres,404,96,48,48,48,48
150,rhosvd_sgmres,404,97,49,48,48,49
150,rhosvd_sgmres,404,98,49,48,48,49
150,rhosvd_sgmres,404,99,49,48,49,49
150,rhosvd_sgmres,404,100,49,48,48,49
150,rhosvd_sgmres,505,1,1,1,1,1
150,rhosvd_sgmres,505,2,3,3,3,3
150,rhosvd_sgmres,505,3,6,6,6,6
150,rhosvd_sgmres,505,4,9,9,9,9
150,rhosvd_sgmres,505,5,10,10,10,10
150,rhosvd_sgmres,505,6,12,12,12,12
150,rhosvd_sgmres,505,7,13,13,13,13
150,rhosvd_sgmres,505,8,15,15,15,15
150,rhosvd_sgmres,505,9,15,15,15,15
150,rhosvd_sgmres,505,10,16,16,16,16
150,rhosvd_sgmres,505,11,17,17,17,17
150,rhosvd_sgmres,505,12,17,17,17,17
150,rhosvd_sgmres,505,13,18,18,18,18
150,rhosvd_sgmres,505,14,18,18,18,18
150,rhosvd_sgmres,505,15,19,19,19,19
150,rhosvd_sgmres,505,16,19,19,19,19
150,rhosvd_sgmres,505,17,20,20,20,20
150,rhosvd_sgmres,505,18,20,20,20,20
150,rhosvd_sgmres,505,19,21,21,21,21
150,rhosvd_sgmres,505,20,21,21,21,21
150,rhosvd_sgmres,505,21,22,22,22,22
150,rhosvd_sgmres,505,22,22,22,22,22
150,rhosvd_sgmres,505,23,23,23,23,23
150,rhosvd_sgmres,505,24,23,23,23,23
150,rhosvd_sgmres,505,25,24,24,24,24
150,rhosvd_sgmres,505,26,24,24,24,24
150,rhosvd_sgmres,505,27,24,24,24,24
150,rhosvd_sgmres,505,28,25,25,25,25
150,rhosvd_sgmres,505,29,25,25,25,25
150,rhosvd_sgmres,505,30,26,26,26,26
150,rhosvd_sgmres,505,31,27,27,27,27
150,rhosvd_sgmres,505,32,27,27,27,27
150,rhosvd_sgmres,505,33,27,27,27,27
150,rhosvd_sgmres,505,34,28,28,28,28
150,rhosvd_sgmres,505,35,28,28,28,28
150,rhosvd_sgmres,505,36,29,29,29,29
150,rhosvd_sgmres,505,37,29,29,29,29
150,rhosvd_sgmres,505,38,29,29,29,29
150,rhosvd_sgmres,505,39,30,30,30,30
150,rhosvd_sgmres,505,40,30,30,30,30
150,rhosvd_sgmres,505,41,30,30,30,30
150,rhosvd_sgmres,505,42,30,30,30,30
150,rhosvd_sgmres,505,43,30,30,30,30
150,rhosvd_sgmres,505,44,32,32,32,32
150,rhosvd_sgmres,505,45,32,32,32,32
150,rhosvd_sgmres,505,46,33,33,33,33
150,rhosvd_sgmres,505,47,33,33,33,33
150,rhosvd_sgmres,505,48,33,33,33,33
150,rhosvd_sgmres,505,49,34,34,34,34
150,rhosvd_sgmres,505,50,34,34,34,34
150,rhosvd_sgmres,505,51,34,34,34,34
150,rhosvd_sgmres,505,52,34,34,34,34
150,rhosvd_sgmres,505,53,35,35,35,35
150,rhosvd_sgmres,505,54,36,35,35,36
150,rhosvd_sgmres,505,55,36,35,35,36
150,rhosvd_sgmres,505,56,36,36,36,36
150,rhosvd_sgmres,505,57,37,36,36,37
150,rhosvd_sgmres,505,58,37,36,36,37
150,rhosvd_sgmres,505,59,37,37,37,37
150,rhosvd_sgmres,505,60,38,38,38,38
150,rhosvd_sgmres,505,61,38,38,38,38
150,rhosvd_sgmres,505,62,38,38,38,38
150,rhosvd_sgmres,505,63,38,39,39,39
150,rhosvd_sgmres,505,64,38,40,40,40
150,rhosvd_sgmres,505,65,39,40,40,40
150,rhosvd_sgmres,505,66,39,40,40,40
150,rhosvd_sgmres,505,67,39,40,40,40
150,rhosvd_sgmres,505,68,39,40,40,40
150,rhosvd_sgmres,505,69,40,40,40,40
150,rhosvd_sgmres,505,70,40,40,40,40
150,rhosvd_sgmres,505,71,41,40,40,41
150,rhosvd_sgmres,505,72,41,40,40,41
150,rhosvd_sgmres,505,73,41,40,40,41
150,rhosvd_sgmres,505,74,41,40,40,41
150,rhosvd_sgmres,505,75,42,41,41,42
150,rhosvd_sgmres,505,76,42,41,41,42
150,rhosvd_sgmres,505,77,43,43,42,43
150,rhosvd_sgmres,505,78,43,42,42,43
150,rhosvd_sgmres,505,79,43,42,42,43
150,rhosvd_sgmres,505,80,43,42,42,43
150,rhosvd_sgmres,505,81,43,42,42,43
150,rhosvd_sgmres,505,82,45,43,43,45
150,rhosvd_sgmres,505,83,45,43,43,45
150,rhosvd_sgmres,505,84,45,43,44,45
150,rhosvd_sgmres,505,85,46,43,44,46
150,rhosvd_sgmres,505,86,46,44,45,46
150,rhosvd_sgmres,505,87,46,45,45,46
150,rhosvd_sgmres,505,88,46,45,45,46
150,rhosvd_sgmres,505,89,47,45,46,47
150,rhosvd_sgmres,505,90,47,45,46,47
150,rhosvd_sgmres,505,91,48,47,47,48
150,rhosvd_sgmres,505,92,47,47,47,47
150,rhosvd_sgmres,505,93,48,48,47,48
150,rhosvd_sgmres,505,94,49,48,48,49
150,rhosvd_sgmres,505,95,49,48,48,49
150,rhosvd_sgmres,505,96,49,48,48,49
150,rhosvd_sgmres,505,97,49,48,48,49
150,rhosvd_sgmres,505,98,49,48,48,49
150,rhosvd_sgmres,505,99,49,48,49,49
150,rhosvd_sgmres,505,100,49,48,49,49
200,fixed,NaN,1,1,1,1,1
200,fixed,NaN,2,3,3,3,3
200,fixed,NaN,3,6,6,6,6
200,fixed,NaN,4,9,9,9,9
200,fixed,NaN,5,10,10,10,10
200,fixed,NaN,6,12,12,12,12
200,fixed,NaN,7,13,13,13,13
200,fixed,NaN,8,15,15,15,15
200,fixed,NaN,9,15,15,15,15
200,fixed,NaN,10,16,16,16,16
200,fixed,NaN,11,17,17,17,17
200,fixed,NaN,12,17,17,17,17
200,fixed,NaN,13,18,18,18,18
200,fixed,NaN,14,19,19,19,19
200,fixed,NaN,15,19,19,19,19
200,fixed,NaN,16,20,20,20,20
200,fixed,NaN,17,20,20,20,20
200,fixed,NaN,18,20,20,21,21
200,fixed,NaN,19,21,21,22,22
200,fixed,NaN,20,22,22,22,22
200,fixed,NaN,21,22,22,22,22
200,fixed,NaN,22,23,23,23,23
200,fixed,NaN,23,24,24,24,24
200,fixed,NaN,24,24,24,24,24
200,fixed,NaN,25,25,25,25,25
200,fixed,NaN,26,25,25,25,25
200,fixed,NaN,27,26,26,26,26
200,fixed,NaN,28,27,27,27,27
200,fixed,NaN,29,28,28,28,28
200,fixed,NaN,30,28,28,29,29
200,fixed,NaN,31,28,28,29,29
200,fixed,NaN,32,30,30,30,30
200,fixed,NaN,33,30,30,30,30
200,fixed,NaN,34,30,31,31,31
200,fixed,NaN,35,31,33,31,33
200,fixed,NaN,36,32,33,32,33
200,fixed,NaN,37,32,33,31,33
200,fixed,NaN,38,34,34,32,34
200,fixed,NaN,39,35,35,32,35
200,fixed,NaN,40,35,36,33,36
200,fixed,NaN,41,36,37,33,37
200,fixed,NaN,42,36,37,34,37
200,fixed,NaN,43,37,39,34,39
200,fixed,NaN,44,38,40,35,40
200,fixed,NaN,45,39,40,36,40
200,fixed,NaN,46,41,43,37,43
200,fixed,NaN,47,41,44,39,44
200,fixed,NaN,48,42,45,39,45
200,fixed,NaN,49,44,47,41,47
200,fixed,NaN,50,44,47,42,47
200,fixed,NaN,51,47,49,43,49
200,fixed,NaN,52,48,50,43,50
200,fixed,NaN,53,49,51,44,51
200,fixed,NaN,54,52,53,46,53
200,fixed,NaN,55,52,53,46,53
200,fixed,NaN,56,55,55,48,55
200,fixed,NaN,57,55,56,49,56
200,fixed,NaN,58,57,57,50,57
200,fixed,NaN,59,59,60,51,60
200,fixed,NaN,60,59,60,52,60
200,fixed,NaN,61,61,63,54,63
200,fixed,NaN,62,61,63,54,63
200,fixed,NaN,63,64,66,57,66
200,fixed,NaN,64,64,66,57,66
200,fixed,NaN,65,65,67,59,67
200,fixed,NaN,66,67,70,60,70
200,fixed,NaN,67,69,72,61,72
200,fixed,NaN,68,71,74,63,74
200,fixed,NaN,69,72,75,64,75
200,fixed,NaN,70,76,78,66,78
200,fixed,NaN,71,76,78,66,78
200,fixed,NaN,72,79,80,68,80
200,fixed,NaN,73,79,80,69,80
200,fixed,NaN,74,81,82,70,82
200,fixed,NaN,75,81,82,71,82
200,fixed,NaN,76,83,85,73,85
200,fixed,NaN,77,83,85,74,85
200,fixed,NaN,78,86,87,76,87
200,fixed,NaN,79,87,88,77,88
200,fixed,NaN,80,89,90,79,90
200,fixed,NaN,81,90,91,80,91
200,fixed,NaN,82,91,92,82,92
200,fixed,NaN,83,92,94,83,94
200,fixed,NaN,84,95,96,85,96
200,fixed,NaN,85,95,97,86,97
200,fixed,NaN,86,98,99,88,99
200,fixed,NaN,87,98,100,89,100
200,fixed,NaN,88,100,101,90,101
200,fixed,NaN,89,100,102,91,102
200,fixed,NaN,90,102,104,93,104
200,fixed,NaN,91,102,104,93,104
200,fixed,NaN,92,106,107,96,107
200,fixed,NaN,93,105,107,95,107
200,fixed,NaN,94,108,109,98,109
200,fixed,NaN,95,108,109,99,109
200,fixed,NaN,96,113,113,102,113
200,fixed,NaN,97,112,112,102,112
200,fixed,NaN,98,115,115,103,115
200,fixed,NaN,99,115,115,104,115
200,fixed,NaN,100,117,118,105,118
200,fixed,NaN,101,117,118,105,118
200,relaxed,NaN,1,1,1,1,1
200,relaxed,NaN,2,3,3,3,3
200,relaxed,NaN,3,6,6,6,6
200,relaxed,NaN,4,8,8,8,8
200,relaxed,NaN,5,10,10,10,10
200,relaxed,NaN,6,11,11,11,11
200,relaxed,NaN,7,12,12,12,12
200,relaxed,NaN,8,12,12,12,12
200,relaxed,NaN,9,13,13,13,13
200,relaxed,NaN,10,13,13,13,13
200,relaxed,NaN,11,14,14,14,14
200,relaxed,NaN,12,14,14,14,14
200,relaxed,NaN,13,15,15,15,15
200,relaxed,NaN,14,15,15,15,15
200,relaxed,NaN,15,15,15,15,15
200,relaxed,NaN,16,15,15,15,15
200,relaxed,NaN,17,15,15,15,15
200,relaxed,NaN,18,15,15,15,15
200,relaxed,NaN,19,15,15,15,15
200,relaxed,NaN,20,16,16,16,16
200,relaxed,NaN,21,16,16,16,16
200,relaxed,NaN,22,16,16,16,16
200,relaxed,NaN,23,16,16,17,17
200,relaxed,NaN,24,16,16,17,17
200,relaxed,NaN,25,17,16,17,17
200,relaxed,NaN,26,18,17,17,18
200,relaxed,NaN,27,18,17,17,18
200,relaxed,NaN,28,18,17,17,18
200,relaxed,NaN,29,18,18,18,18
200,relaxed,NaN,30,18,18,18,18
200,relaxed,NaN,31,18,18,18,18
200,relaxed,NaN,32,19,18,19,19
200,relaxed,NaN,33,19,18,19,19
200,relaxed,NaN,34,19,18,19,19
